time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp_c,label
13900,-0.0024,9.9168,1.4317,-2.2748,0.3206,-0.0458,42.27,On Surface
13950,-0.0359,9.8881,1.4700,-2.5344,0.5954,-0.1832,42.60,On Surface
14000,-0.0048,9.9192,1.4293,-2.4733,0.4275,-0.0305,42.41,On Surface
14050,-0.0192,9.9359,1.4796,-2.2595,0.7176,0.0763,42.27,On Surface
14100,-0.0144,9.8881,1.4389,-2.1527,0.6107,-0.0305,42.41,On Surface
14150,-0.0096,9.9072,1.4389,-2.5496,0.4427,0.1374,42.32,On Surface
14200,-0.0455,9.8665,1.5012,-2.2748,0.3664,-0.2290,42.41,On Surface
14250,0.0120,9.9144,1.4653,-2.4122,0.3664,-0.0611,41.94,On Surface
14300,-0.0215,9.9048,1.5227,-2.4427,0.4122,0.0763,42.32,On Surface
14350,-0.0144,9.8809,1.4653,-2.5344,0.1832,-0.0916,42.46,On Surface
14400,0.0120,9.9192,1.4461,-2.5802,0.4885,-0.0763,42.51,On Surface
14450,-0.0311,9.9551,1.4653,-2.2748,0.7939,-0.1832,42.46,On Surface
14500,-0.0431,9.9455,1.4054,-2.3817,0.6412,-0.4122,42.41,On Surface
14550,-0.0383,9.8809,1.4174,-2.3359,0.4275,-0.2443,42.41,On Surface
14600,-0.0215,9.9718,1.4341,-2.3053,0.3359,-0.3053,42.32,On Surface
14650,-0.0311,9.9192,1.4437,-2.3817,0.4122,0.0916,42.46,On Surface
14700,-0.0694,9.8833,1.4533,-2.4580,0.4122,-0.1985,42.41,On Surface
14750,-0.0407,9.8976,1.4700,-2.4275,0.5649,0.0305,42.41,On Surface
14800,-0.0024,9.9048,1.4820,-2.2901,0.4885,-0.1832,42.32,On Surface
14850,-0.0407,9.9024,1.3982,-2.3053,0.2595,0.0763,42.32,On Surface
14900,-0.0503,9.9120,1.3886,-2.5191,0.5954,-0.0916,42.46,On Surface
14950,-0.0144,9.9024,1.4126,-2.4733,0.7023,-0.2443,42.46,On Surface
15000,-0.0503,9.9623,1.4820,-2.4275,0.3359,-0.2595,41.99,On Surface
15050,-0.0718,9.9407,1.4413,-2.3664,0.7328,-0.4427,42.27,On Surface
15100,-0.0790,9.9359,1.4676,-2.3206,0.5802,-0.3359,42.22,On Surface
15150,-0.0335,9.9527,1.4485,-2.1221,0.4733,0.0000,42.46,On Surface
15200,-0.0359,9.9120,1.4916,-2.1679,0.5802,-0.0916,42.32,On Surface
15250,-0.0215,9.9359,1.4437,-2.5038,0.4427,-0.1679,42.32,On Surface
15300,0.0024,9.9096,1.4868,-2.4122,0.6412,0.1679,42.60,On Surface
